capacity,soc_%,crate,seed,importance,signed_importance
20Ah,50,2.5,62,0.001876625554278543,0.001876625554278543
20Ah,50,1.5,63,0.045101746078108615,-0.045101746078108615
20Ah,50,1.0,63,0.028032744905028967,0.028032744905028967
20Ah,50,0.5,63,0.013338373312587378,-0.013338373312587378
20Ah,50,2.0,63,0.005097766406344145,-0.005097766406344145
20Ah,50,2.5,63,0.0019983562495341266,0.0019983562495341266
20Ah,50,1.5,64,0.05622720287593186,-0.05622720287593186
20Ah,50,1.0,64,0.03451995532326603,0.03451995532326603
20Ah,50,0.5,64,0.01585396203270124,-0.01585396203270124
20Ah,50,2.5,64,0.002676379389662091,0.002676379389662091
20Ah,50,2.0,64,5.241340339247163e-05,-5.241340339247163e-05
20Ah,50,1.5,65,0.0732452044283105,-0.0732452044283105
20Ah,50,1.0,65,0.05979553416697875,0.05979553416697875
20Ah,50,0.5,65,0.02355583008821719,-0.02355583008821719
20Ah,50,2.5,65,0.001056898752432473,0.001056898752432473
20Ah,50,2.0,65,6.540224793219234e-05,-6.540224793219234e-05
20Ah,50,1.5,66,0.052410575642552054,-0.052410575642552054
20Ah,50,1.0,66,0.03908198165964084,0.03908198165964084
20Ah,50,0.5,66,0.026145043711769095,-0.026145043711769095
20Ah,50,2.0,66,0.002694335316272519,0.002694335316272519
20Ah,50,2.5,66,0.0024591193723762857,0.0024591193723762857
20Ah,50,1.5,67,0.054545918096801496,-0.054545918096801496
20Ah,50,1.0,67,0.04176163924776454,0.04176163924776454
20Ah,50,0.5,67,0.02609678304890709,-0.02609678304890709
20Ah,50,2.0,67,0.0019972883537103256,0.0019972883537103256
20Ah,50,2.5,67,0.0015169087955515406,0.0015169087955515406
20Ah,50,1.5,68,0.058212939733693535,-0.058212939733693535
20Ah,50,1.0,68,0.04644673360975061,0.04644673360975061
20Ah,50,0.5,68,0.02561609140869846,-0.02561609140869846
20Ah,50,2.5,68,0.001041055706053263,0.001041055706053263
20Ah,50,2.0,68,4.897936751838866e-05,4.897936751838866e-05
20Ah,50,1.5,69,0.051348364625801016,-0.051348364625801016
20Ah,50,1.0,69,0.032387309176705736,0.032387309176705736
20Ah,50,0.5,69,0.009470320250233547,-0.009470320250233547
20Ah,50,2.0,69,0.005824263109267521,-0.005824263109267521
20Ah,50,2.5,69,0.0028515913892147066,0.0028515913892147066
20Ah,50,1.5,70,0.045759327649304335,-0.045759327649304335
20Ah,50,1.0,70,0.03215468769128825,0.03215468769128825
20Ah,50,0.5,70,0.0160474235901721,-0.0160474235901721
20Ah,50,2.0,70,0.0067128926261748045,-0.0067128926261748045
20Ah,50,2.5,70,0.0006881502258135188,0.0006881502258135188
20Ah,50,1.5,71,0.03928440003222714,-0.03928440003222714
20Ah,50,0.5,71,0.03071585203851343,-0.03071585203851343
20Ah,50,1.0,71,0.029248809896111706,0.029248809896111706
20Ah,50,2.0,71,0.00371200257613976,0.00371200257613976
20Ah,50,2.5,71,0.001306223361356032,0.001306223361356032
20Ah,50,1.5,72,0.058355204746516696,-0.058355204746516696
20Ah,50,1.0,72,0.04160965638759028,0.04160965638759028
20Ah,50,0.5,72,0.018960424325155375,-0.018960424325155375
20Ah,50,2.5,72,0.002394641333894203,0.002394641333894203
20Ah,50,2.0,72,0.001218678772936299,-0.001218678772936299
20Ah,50,0.5,73,0.04124625477495625,-0.04124625477495625
20Ah,50,1.5,73,0.037389324420654894,-0.037389324420654894
20Ah,50,1.0,73,0.036737388975509176,0.036737388975509176
20Ah,50,2.0,73,0.0025822697643013057,0.0025822697643013057
20Ah,50,2.5,73,0.00035481543943372115,0.00035481543943372115
20Ah,50,1.5,74,0.04344491637450005,-0.04344491637450005
20Ah,50,1.0,74,0.026608363408358343,0.026608363408358343
20Ah,50,0.5,74,0.01872060157783828,-0.01872060157783828
20Ah,50,2.5,74,0.0010356740401348341,0.0010356740401348341
20Ah,50,2.0,74,0.0005578918363686778,0.0005578918363686778
20Ah,50,1.5,75,0.046286584804543146,-0.046286584804543146
20Ah,50,1.0,75,0.02685457681599953,0.02685457681599953
20Ah,50,0.5,75,0.018537478954897983,-0.018537478954897983
20Ah,50,2.0,75,0.0022276964184960203,0.0022276964184960203
20Ah,50,2.5,75,0.0014206224030746976,0.0014206224030746976
20Ah,50,1.5,76,0.046834279032828136,-0.046834279032828136
20Ah,50,1.0,76,0.022268771096473173,0.022268771096473173
20Ah,50,0.5,76,0.014015234224238143,-0.014015234224238143
20Ah,50,2.5,76,0.0012035889346233674,0.0012035889346233674
20Ah,50,2.0,76,0.001049416409804017,0.001049416409804017
20Ah,50,1.5,77,0.06084010641431493,-0.06084010641431493
20Ah,50,1.0,77,0.03819189403780912,0.03819189403780912
20Ah,50,2.0,77,0.007195794991138459,-0.007195794991138459
20Ah,50,0.5,77,0.0043457587205948806,-0.0043457587205948806
20Ah,50,2.5,77,0.0024875694551968483,0.0024875694551968483
20Ah,50,1.5,78,0.04773527278681576,-0.04773527278681576
20Ah,50,1.0,78,0.03797407580651772,0.03797407580651772
20Ah,50,0.5,78,0.029589489981605033,-0.029589489981605033
20Ah,50,2.0,78,0.003633326567388475,0.003633326567388475
20Ah,50,2.5,78,0.0021777560859856672,0.0021777560859856672
20Ah,50,1.5,79,0.04260669183545969,-0.04260669183545969
20Ah,50,1.0,79,0.02693050565926191,0.02693050565926191
20Ah,50,0.5,79,0.01868687212459859,-0.01868687212459859
20Ah,50,2.0,79,0.00239175962077124,-0.00239175962077124
20Ah,50,2.5,79,0.00228572512881899,0.00228572512881899
20Ah,50,1.5,80,0.04731756602150929,-0.04731756602150929
20Ah,50,1.0,80,0.029144287974153128,0.029144287974153128
20Ah,50,2.0,80,0.013098045712201937,-0.013098045712201937
20Ah,50,0.5,80,0.004891477716586319,-0.004891477716586319
20Ah,50,2.5,80,0.0031245938905800634,0.0031245938905800634
20Ah,50,1.5,81,0.06542232423090576,-0.06542232423090576
20Ah,50,1.0,81,0.04832343969671944,0.04832343969671944
20Ah,50,0.5,81,0.020825067676229145,-0.020825067676229145
20Ah,50,2.5,81,0.003170452600763336,0.003170452600763336
20Ah,50,2.0,81,0.0014111661806652535,0.0014111661806652535
20Ah,50,1.5,82,0.06201404290759156,-0.06201404290759156
20Ah,50,1.0,82,0.03992330733000629,0.03992330733000629
20Ah,50,0.5,82,0.018233047370406905,-0.018233047370406905
20Ah,50,2.0,82,0.0022776971572375133,0.0022776971572375133
20Ah,50,2.5,82,0.001843242436707451,0.001843242436707451
20Ah,50,1.5,83,0.04709270149764337,-0.04709270149764337
20Ah,50,1.0,83,0.022671925877123307,0.022671925877123307
20Ah,50,0.5,83,0.01854084139364152,-0.01854084139364152
20Ah,50,2.0,83,0.006089833410501245,0.006089833410501245
20Ah,50,2.5,83,0.002387756001099196,0.002387756001099196
20Ah,50,1.5,84,0.04464640450653402,-0.04464640450653402
20Ah,50,1.0,84,0.027331813057425686,0.027331813057425686
20Ah,50,0.5,84,0.01927491888861168,-0.01927491888861168
20Ah,50,2.5,84,0.0018511843166152708,0.0018511843166152708
20Ah,50,2.0,84,0.0012130160369653114,0.0012130160369653114
20Ah,50,1.5,85,0.07227881761682546,-0.07227881761682546
20Ah,50,1.0,85,0.05147618571299636,0.05147618571299636
20Ah,50,0.5,85,0.012225537790994183,-0.012225537790994183
20Ah,50,2.5,85,0.0026055617481365594,0.0026055617481365594
20Ah,50,2.0,85,0.001478964047620361,-0.001478964047620361
20Ah,50,1.5,86,0.043612093047790096,-0.043612093047790096
20Ah,50,1.0,86,0.0295909983545267,0.0295909983545267
20Ah,50,0.5,86,0.020005734542593495,-0.020005734542593495
20Ah,50,2.5,86,0.003952439652985938,0.003952439652985938
20Ah,50,2.0,86,0.0028562452494014646,-0.0028562452494014646
20Ah,50,1.5,87,0.05310232671487259,-0.05310232671487259
20Ah,50,1.0,87,0.035328463847287855,0.035328463847287855
20Ah,50,0.5,87,0.0140874072177731,-0.0140874072177731
20Ah,50,2.0,87,0.002555883250247489,-0.002555883250247489
20Ah,50,2.5,87,0.0018446995232817758,0.0018446995232817758
20Ah,50,1.5,88,0.04344266916171325,-0.04344266916171325
20Ah,50,1.0,88,0.027008834120504716,0.027008834120504716
20Ah,50,0.5,88,0.024745356761226932,-0.024745356761226932
20Ah,50,2.0,88,0.005253488965700656,0.005253488965700656
20Ah,50,2.5,88,0.0036813994109897437,0.0036813994109897437
20Ah,50,1.5,89,0.06534708247528583,-0.06534708247528583
20Ah,50,1.0,89,0.05229706069055847,0.05229706069055847
20Ah,50,0.5,89,0.022261825212252867,-0.022261825212252867
20Ah,50,2.5,89,0.001364146151971975,0.001364146151971975
20Ah,50,2.0,89,0.0004425076347215185,-0.0004425076347215185
20Ah,50,1.5,90,0.06955754747150426,-0.06955754747150426
20Ah,50,1.0,90,0.048698602572802965,0.048698602572802965
20Ah,50,0.5,90,0.011223986195331704,-0.011223986195331704
20Ah,50,2.0,90,0.0033076228796004538,-0.0033076228796004538
20Ah,50,2.5,90,0.00278698461289147,0.00278698461289147
20Ah,50,1.5,91,0.057033818395606777,-0.057033818395606777
20Ah,50,1.0,91,0.03302191380220039,0.03302191380220039
20Ah,50,2.0,91,0.011020740852681928,-0.011020740852681928
20Ah,50,2.5,91,0.0023707056632792257,0.0023707056632792257
20Ah,50,0.5,91,0.0002906491657499549,-0.0002906491657499549
20Ah,50,1.5,92,0.03918392372860962,-0.03918392372860962
20Ah,50,1.0,92,0.024539897554819622,0.024539897554819622
20Ah,50,0.5,92,0.016756701503472186,-0.016756701503472186
20Ah,50,2.0,92,0.003784505432672641,-0.003784505432672641
20Ah,50,2.5,92,0.0017402620926282384,0.0017402620926282384
20Ah,50,1.5,93,0.053791525491493006,-0.053791525491493006
20Ah,50,1.0,93,0.03225425700478743,0.03225425700478743
20Ah,50,0.5,93,0.012291242326100162,-0.012291242326100162
20Ah,50,2.5,93,0.0028630679506106106,0.0028630679506106106
20Ah,50,2.0,93,0.0009882286578541996,-0.0009882286578541996
20Ah,50,1.5,94,0.06317320158633458,-0.06317320158633458
20Ah,50,1.0,94,0.04843553163308899,0.04843553163308899
20Ah,50,0.5,94,0.019896950184817182,-0.019896950184817182
20Ah,50,2.5,94,0.0017549667739952392,0.0017549667739952392
20Ah,50,2.0,94,0.0007428498472337908,-0.0007428498472337908
20Ah,50,1.5,95,0.03253382927480464,-0.03253382927480464
20Ah,50,0.5,95,0.02767949646129541,-0.02767949646129541
20Ah,50,1.0,95,0.021320822958912966,0.021320822958912966
20Ah,50,2.0,95,0.0031056205946578853,0.0031056205946578853
20Ah,50,2.5,95,0.0028705727721249712,0.0028705727721249712
20Ah,50,1.5,96,0.0581324904808201,-0.0581324904808201
20Ah,50,1.0,96,0.036864634983693315,0.036864634983693315
20Ah,50,0.5,96,0.015420659194137064,-0.015420659194137064
20Ah,50,2.5,96,0.0016660705618134742,0.0016660705618134742
20Ah,50,2.0,96,0.00046389088028266626,-0.00046389088028266626
20Ah,50,1.5,97,0.051983046331470814,-0.051983046331470814
20Ah,50,1.0,97,0.032954138876739356,0.032954138876739356
20Ah,50,0.5,97,0.014697792811184348,-0.014697792811184348
20Ah,50,2.0,97,0.003358476485455763,-0.003358476485455763
20Ah,50,2.5,97,0.002778190113087362,0.002778190113087362
20Ah,50,1.5,98,0.057657303007645565,-0.057657303007645565
20Ah,50,1.0,98,0.046149699645508004,0.046149699645508004
20Ah,50,0.5,98,0.025951711077070755,-0.025951711077070755
20Ah,50,2.5,98,0.0025571165333580638,0.0025571165333580638
20Ah,50,2.0,98,0.0013077638417341958,0.0013077638417341958
20Ah,50,1.5,99,0.04613270742287125,-0.04613270742287125
20Ah,50,1.0,99,0.029836938581421217,0.029836938581421217
20Ah,50,0.5,99,0.02068800780109256,-0.02068800780109256
20Ah,50,2.5,99,0.0020979916071333406,0.0020979916071333406
20Ah,50,2.0,99,0.0007254016949844347,0.0007254016949844347
68Ah,50,2.5,0,0.06176011990232099,-0.06176011990232099
68Ah,50,0.5,0,0.04131398867372462,-0.04131398867372462
68Ah,50,1.5,0,0.03857061852155398,0.03857061852155398
68Ah,50,2.0,0,0.027629716821505574,0.027629716821505574
68Ah,50,1.0,0,0.015021198817630626,-0.015021198817630626
68Ah,50,2.5,1,0.10530801544191797,-0.10530801544191797
68Ah,50,2.0,1,0.06706316835111954,0.06706316835111954
68Ah,50,0.5,1,0.03691226652532812,-0.03691226652532812
68Ah,50,1.5,1,0.014251137084289904,0.014251137084289904
68Ah,50,1.0,1,0.009470726609422378,0.009470726609422378
68Ah,50,2.5,2,0.04618829484113803,-0.04618829484113803
68Ah,50,0.5,2,0.03331594420591928,-0.03331594420591928
68Ah,50,1.5,2,0.024847113090348604,0.024847113090348604
68Ah,50,1.0,2,0.0005528734074363943,0.0005528734074363943
68Ah,50,2.0,2,0.00015316630986915683,0.00015316630986915683
68Ah,50,2.5,3,0.08603174976208901,-0.08603174976208901
68Ah,50,2.0,3,0.02335798301537217,0.02335798301537217
68Ah,50,1.5,3,0.022736556892278555,0.022736556892278555
68Ah,50,1.0,3,0.008084729487428739,-0.008084729487428739
68Ah,50,0.5,3,0.0018053401559075428,-0.0018053401559075428
68Ah,50,2.5,4,0.06146511091875837,-0.06146511091875837
68Ah,50,1.5,4,0.039743897010697866,0.039743897010697866
68Ah,50,0.5,4,0.038238726787312764,-0.038238726787312764
68Ah,50,2.0,4,0.02467225134840824,0.02467225134840824
68Ah,50,1.0,4,0.01798146154673189,-0.01798146154673189
68Ah,50,2.5,5,0.081124709455435,-0.081124709455435
68Ah,50,2.0,5,0.07907980608142366,0.07907980608142366
68Ah,50,0.5,5,0.043448917307756775,-0.043448917307756775
68Ah,50,1.0,5,0.007919128445591304,-0.007919128445591304
68Ah,50,1.5,5,0.0018555245265711527,0.0018555245265711527
68Ah,50,2.5,6,0.10443659693241872,-0.10443659693241872
68Ah,50,2.0,6,0.055779722521402404,0.055779722521402404
68Ah,50,0.5,6,0.016295995042253097,-0.016295995042253097
68Ah,50,1.5,6,0.009222779484656541,0.009222779484656541
68Ah,50,1.0,6,0.00494671878219353,0.00494671878219353
68Ah,50,2.5,7,0.09240129290323687,-0.09240129290323687
68Ah,50,2.0,7,0.05266135690208373,0.05266135690208373
68Ah,50,0.5,7,0.04658682347034381,-0.04658682347034381
68Ah,50,1.5,7,0.019722336179803592,0.019722336179803592
68Ah,50,1.0,7,0.012409729553606221,0.012409729553606221
68Ah,50,2.5,8,0.11009475622669689,-0.11009475622669689
68Ah,50,2.0,8,0.07350791855250678,0.07350791855250678
68Ah,50,1.0,8,0.009659660781813885,-0.009659660781813885
68Ah,50,0.5,8,0.005635250970915726,-0.005635250970915726
68Ah,50,1.5,8,0.0013824841089317991,-0.0013824841089317991
68Ah,50,2.5,9,0.07969440810902045,-0.07969440810902045
68Ah,50,2.0,9,0.04070810642785947,0.04070810642785947
68Ah,50,0.5,9,0.015277635693815149,-0.015277635693815149
68Ah,50,1.0,9,0.0018498640703992347,0.0018498640703992347
68Ah,50,1.5,9,0.0001555960692017229,0.0001555960692017229
68Ah,50,2.5,10,0.10916754142917935,-0.10916754142917935
68Ah,50,2.0,10,0.07461265346911146,0.07461265346911146
68Ah,50,1.5,10,0.02784220769580097,0.02784220769580097
68Ah,50,0.5,10,0.02569877397860455,-0.02569877397860455
68Ah,50,1.0,10,0.017198482518039043,-0.017198482518039043
68Ah,50,2.5,11,0.0624595374312317,-0.0624595374312317
68Ah,50,0.5,11,0.03492612057734586,-0.03492612057734586
68Ah,50,1.5,11,0.02794055169773362,0.02794055169773362
68Ah,50,2.0,11,0.025348417079087075,0.025348417079087075
68Ah,50,1.0,11,0.007300692931972445,-0.007300692931972445
68Ah,50,2.5,12,0.05084624132369037,-0.05084624132369037
68Ah,50,1.0,12,0.01712153760255547,-0.01712153760255547
68Ah,50,0.5,12,0.009320767444815165,0.009320767444815165
68Ah,50,1.5,12,0.008659963795849343,0.008659963795849343
68Ah,50,2.0,12,2.02365298048887e-05,-2.02365298048887e-05
68Ah,50,2.5,13,0.0940429676654315,-0.0940429676654315
68Ah,50,2.0,13,0.07778516358709701,0.07778516358709701
68Ah,50,0.5,13,0.0314898483876533,-0.0314898483876533
68Ah,50,1.0,13,0.02310945297285021,-0.02310945297285021
68Ah,50,1.5,13,0.019133070378557583,0.019133070378557583
68Ah,50,2.5,14,0.10008802678727644,-0.10008802678727644
68Ah,50,2.0,14,0.07751165269461287,0.07751165269461287
68Ah,50,0.5,14,0.04000788749573595,-0.04000788749573595
68Ah,50,1.5,14,0.011208065444540038,0.011208065444540038
68Ah,50,1.0,14,0.002697929665608784,-0.002697929665608784
68Ah,50,2.5,15,0.12242210022968013,-0.12242210022968013
68Ah,50,2.0,15,0.07122956386981383,0.07122956386981383
68Ah,50,1.5,15,0.02919403001747052,0.02919403001747052
68Ah,50,0.5,15,0.024500740020650696,-0.024500740020650696
68Ah,50,1.0,15,0.004198842576662788,-0.004198842576662788
68Ah,50,2.5,16,0.09165988114146803,-0.09165988114146803
68Ah,50,2.0,16,0.0705787391920497,0.0705787391920497
68Ah,50,0.5,16,0.05303921256013661,-0.05303921256013661
68Ah,50,1.0,16,0.010806071106794626,0.010806071106794626
68Ah,50,1.5,16,0.00793053737933697,0.00793053737933697
68Ah,50,2.5,17,0.03645032489681345,-0.03645032489681345
68Ah,50,1.0,17,0.028563351867149082,-0.028563351867149082
68Ah,50,2.0,17,0.010878530539085511,0.010878530539085511
68Ah,50,0.5,17,0.004935265445784926,0.004935265445784926
68Ah,50,1.5,17,0.004526787610289574,-0.004526787610289574
68Ah,50,2.5,18,0.12412676229063901,-0.12412676229063901
68Ah,50,2.0,18,0.10157940488693824,0.10157940488693824
68Ah,50,0.5,18,0.03683586115669899,-0.03683586115669899
68Ah,50,1.5,18,0.006443048701557906,0.006443048701557906
68Ah,50,1.0,18,0.00015342397738265026,-0.00015342397738265026
68Ah,50,2.5,19,0.06929246299426815,-0.06929246299426815
68Ah,50,2.0,19,0.05871284605256171,0.05871284605256171
68Ah,50,0.5,19,0.017720401629847487,-0.017720401629847487
68Ah,50,1.0,19,0.017193724263414773,-0.017193724263414773
68Ah,50,1.5,19,0.005122502161576884,-0.005122502161576884
68Ah,50,2.0,20,0.0966399920623319,0.0966399920623319
68Ah,50,2.5,20,0.08913601113726241,-0.08913601113726241
68Ah,50,0.5,20,0.043200373034029994,-0.043200373034029994
68Ah,50,1.5,20,0.01717427826276385,-0.01717427826276385
68Ah,50,1.0,20,0.0009721598298865677,-0.0009721598298865677
68Ah,50,2.5,21,0.10890471451732346,-0.10890471451732346
68Ah,50,2.0,21,0.09779313110797844,0.09779313110797844
68Ah,50,0.5,21,0.045230440214599654,-0.045230440214599654
68Ah,50,1.5,21,0.007237617597959056,0.007237617597959056
68Ah,50,1.0,21,0.005374585579595007,-0.005374585579595007
68Ah,50,2.5,22,0.13400732818571645,-0.13400732818571645
68Ah,50,2.0,22,0.0717758211520457,0.0717758211520457
68Ah,50,1.5,22,0.07047977474363656,0.07047977474363656
68Ah,50,0.5,22,0.03440198002515304,-0.03440198002515304
68Ah,50,1.0,22,0.02461032186344764,-0.02461032186344764
68Ah,50,2.5,23,0.09063742944303727,-0.09063742944303727
68Ah,50,2.0,23,0.06580848573362466,0.06580848573362466
68Ah,50,0.5,23,0.038594064046966074,-0.038594064046966074
68Ah,50,1.5,23,0.011822611955643615,0.011822611955643615
68Ah,50,1.0,23,0.0038523588312439454,-0.0038523588312439454
68Ah,50,2.5,24,0.1145395672310232,-0.1145395672310232
68Ah,50,2.0,24,0.0977920644017658,0.0977920644017658
68Ah,50,0.5,24,0.051818808818143866,-0.051818808818143866
68Ah,50,1.5,24,0.022873882749215382,0.022873882749215382
68Ah,50,1.0,24,0.00911577755740462,-0.00911577755740462
68Ah,50,2.5,25,0.0889989981833832,-0.0889989981833832
68Ah,50,2.0,25,0.08043104428438465,0.08043104428438465
68Ah,50,0.5,25,0.029873740013224098,-0.029873740013224098
68Ah,50,1.0,25,0.015480619314994006,-0.015480619314994006
68Ah,50,1.5,25,0.0019077243032919297,0.0019077243032919297
68Ah,50,2.5,26,0.057881215154832626,-0.057881215154832626
68Ah,50,0.5,26,0.046311503202786326,-0.046311503202786326
68Ah,50,1.5,26,0.03794100752003568,0.03794100752003568
68Ah,50,2.0,26,0.011006284428159301,0.011006284428159301
68Ah,50,1.0,26,0.0018229551862528155,0.0018229551862528155
68Ah,50,2.0,27,0.10567584229705346,0.10567584229705346
68Ah,50,2.5,27,0.10465975372347894,-0.10465975372347894
68Ah,50,0.5,27,0.036830749543883864,-0.036830749543883864
68Ah,50,1.0,27,0.027109419513984545,-0.027109419513984545
68Ah,50,1.5,27,0.011494937413060834,0.011494937413060834
68Ah,50,2.5,28,0.07928766284364161,-0.07928766284364161
68Ah,50,2.0,28,0.06894749130888385,0.06894749130888385
68Ah,50,0.5,28,0.05019326038420726,-0.05019326038420726
68Ah,50,1.5,28,0.01498520985396816,0.01498520985396816
68Ah,50,1.0,28,0.008385333931580644,-0.008385333931580644
68Ah,50,2.5,29,0.07963614033857311,-0.07963614033857311
68Ah,50,1.5,29,0.05583429944841321,0.05583429944841321
68Ah,50,0.5,29,0.03341908001683405,-0.03341908001683405
68Ah,50,2.0,29,0.025237671380587384,0.025237671380587384
68Ah,50,1.0,29,0.018637389564010856,-0.018637389564010856
68Ah,50,2.5,30,0.06442692036711378,-0.06442692036711378
68Ah,50,2.0,30,0.05282087609181348,0.05282087609181348
68Ah,50,0.5,30,0.0327438214216885,-0.0327438214216885
68Ah,50,1.5,30,0.02375431473652819,-0.02375431473652819
68Ah,50,1.0,30,0.015528005972609853,0.015528005972609853
68Ah,50,2.5,31,0.08251233633705002,-0.08251233633705002
68Ah,50,1.5,31,0.03488126807091196,0.03488126807091196
68Ah,50,0.5,31,0.022635676651944908,-0.022635676651944908
68Ah,50,2.0,31,0.013778575473487787,0.013778575473487787
68Ah,50,1.0,31,0.00802226594543206,0.00802226594543206
68Ah,50,2.5,32,0.11314657853665243,-0.11314657853665243
68Ah,50,2.0,32,0.0661913267919278,0.0661913267919278
68Ah,50,0.5,32,0.03830657969011605,-0.03830657969011605
68Ah,50,1.5,32,0.0165668231660349,0.0165668231660349
68Ah,50,1.0,32,0.01504884798337977,0.01504884798337977
68Ah,50,2.5,33,0.07452602286228864,-0.07452602286228864
68Ah,50,2.0,33,0.02523817510548247,0.02523817510548247
68Ah,50,0.5,33,0.0183773607582748,-0.0183773607582748
68Ah,50,1.0,33,0.00840938352033444,0.00840938352033444
68Ah,50,1.5,33,0.006280262001369925,0.006280262001369925
68Ah,50,2.5,34,0.1016311106626126,-0.1016311106626126
68Ah,50,2.0,34,0.07163397509380652,0.07163397509380652
68Ah,50,0.5,34,0.03921434401884529,-0.03921434401884529
68Ah,50,1.5,34,0.015392899682001174,0.015392899682001174
68Ah,50,1.0,34,0.0001974689342153363,0.0001974689342153363
68Ah,50,2.5,35,0.07246024825939523,-0.07246024825939523
68Ah,50,0.5,35,0.058059054553954124,-0.058059054553954124
68Ah,50,2.0,35,0.04424289106889973,0.04424289106889973
68Ah,50,1.0,35,0.040200487778942244,0.040200487778942244
68Ah,50,1.5,35,0.007454930150461924,-0.007454930150461924
68Ah,50,2.5,36,0.13345248942188234,-0.13345248942188234
68Ah,50,2.0,36,0.126889456928883,0.126889456928883
68Ah,50,0.5,36,0.041036504906598846,-0.041036504906598846
68Ah,50,1.5,36,0.015052212332532223,-0.015052212332532223
68Ah,50,1.0,36,0.009833585143232992,0.009833585143232992
68Ah,50,2.5,37,0.09691415134040765,-0.09691415134040765
68Ah,50,2.0,37,0.08677742190690108,0.08677742190690108
68Ah,50,0.5,37,0.039602677057541176,-0.039602677057541176
68Ah,50,1.0,37,0.002497049804758661,-0.002497049804758661
68Ah,50,1.5,37,0.0006198125126878029,0.0006198125126878029
68Ah,50,2.5,38,0.049714127495894815,-0.049714127495894815
68Ah,50,2.0,38,0.027074885818232343,0.027074885818232343
68Ah,50,1.0,38,0.01689999861705832,-0.01689999861705832
68Ah,50,1.5,38,0.010085207894834374,-0.010085207894834374
68Ah,50,0.5,38,0.0035776237263127745,-0.0035776237263127745
68Ah,50,2.5,39,0.14173395047395132,-0.14173395047395132
68Ah,50,2.0,39,0.1287336610166052,0.1287336610166052
68Ah,50,0.5,39,0.04146962632127926,-0.04146962632127926
68Ah,50,1.0,39,0.01467429029518065,0.01467429029518065
68Ah,50,1.5,39,0.014418651627001794,-0.014418651627001794
68Ah,50,2.5,40,0.08572378501650328,-0.08572378501650328
68Ah,50,2.0,40,0.0332879316506579,0.0332879316506579
68Ah,50,1.5,40,0.012978694626025244,0.012978694626025244
68Ah,50,0.5,40,0.0067492430842012565,-0.0067492430842012565
68Ah,50,1.0,40,0.006174588751855708,-0.006174588751855708
68Ah,50,2.5,41,0.06019721450599774,-0.06019721450599774
68Ah,50,0.5,41,0.037124633918311424,-0.037124633918311424
68Ah,50,1.5,41,0.03678746142316626,0.03678746142316626
68Ah,50,2.0,41,0.008230324728309044,0.008230324728309044
68Ah,50,1.0,41,0.0009802859921856505,-0.0009802859921856505
68Ah,50,2.5,42,0.06647419311962698,-0.06647419311962698
68Ah,50,2.0,42,0.03748053664644599,0.03748053664644599
68Ah,50,0.5,42,0.0251735747045335,-0.0251735747045335
68Ah,50,1.5,42,0.0021861080479651193,0.0021861080479651193
68Ah,50,1.0,42,0.0010667619284924386,0.0010667619284924386
68Ah,50,2.5,43,0.10124116925154253,-0.10124116925154253
68Ah,50,2.0,43,0.08565952901807682,0.08565952901807682
68Ah,50,0.5,43,0.05008867090189488,-0.05008867090189488
68Ah,50,1.0,43,0.012538127658684246,0.012538127658684246
68Ah,50,1.5,43,0.00046003118166564776,-0.00046003118166564776
68Ah,50,2.5,44,0.0749097574442531,-0.0749097574442531
68Ah,50,2.0,44,0.05274556630786001,0.05274556630786001
68Ah,50,0.5,44,0.01732387119012401,-0.01732387119012401
68Ah,50,1.0,44,0.014677168780167608,-0.014677168780167608
68Ah,50,1.5,44,0.005098175262241595,0.005098175262241595
68Ah,50,2.5,45,0.09383201359698513,-0.09383201359698513
68Ah,50,2.0,45,0.06096775102193278,0.06096775102193278
68Ah,50,0.5,45,0.036443032052419395,-0.036443032052419395
68Ah,50,1.5,45,0.01966886098375752,0.01966886098375752
68Ah,50,1.0,45,0.0035063479480241487,-0.0035063479480241487
68Ah,50,2.5,46,0.07109524368777896,-0.07109524368777896
68Ah,50,0.5,46,0.02104496524742169,-0.02104496524742169
68Ah,50,2.0,46,0.017972771317914006,0.017972771317914006
68Ah,50,1.5,46,0.01053878084976471,0.01053878084976471
68Ah,50,1.0,46,0.0097623511572744,0.0097623511572744
68Ah,50,2.5,47,0.09050150990342072,-0.09050150990342072
68Ah,50,2.0,47,0.05466912001452674,0.05466912001452674
68Ah,50,0.5,47,0.04052598438523105,-0.04052598438523105
68Ah,50,1.5,47,0.02548737046332324,0.02548737046332324
68Ah,50,1.0,47,7.143031511893782e-05,-7.143031511893782e-05
68Ah,50,2.5,48,0.09796543889173807,-0.09796543889173807
68Ah,50,2.0,48,0.07744985954214816,0.07744985954214816
68Ah,50,0.5,48,0.0460533890191013,-0.0460533890191013
68Ah,50,1.5,48,0.008475869717423994,0.008475869717423994
68Ah,50,1.0,48,0.0035427701109918127,0.0035427701109918127
68Ah,50,2.5,49,0.08138286946503893,-0.08138286946503893
68Ah,50,2.0,49,0.03723864937410352,0.03723864937410352
68Ah,50,1.0,49,0.00791696725317535,-0.00791696725317535
68Ah,50,1.5,49,0.006832234386556953,0.006832234386556953
68Ah,50,0.5,49,0.005004797466027111,-0.005004797466027111
68Ah,50,2.5,50,0.0568937799332222,-0.0568937799332222
68Ah,50,0.5,50,0.034227250837576356,-0.034227250837576356
